chr	bin_start	bin_end	bin_len	chr_ind	bin_ind	mappability_score
chr7	116000000	117000000	1000000	7	1114	0.969453
chr7	117000000	118000000	1000000	7	1115	0.969157
chr7	118000000	119000000	1000000	7	1116	0.981906
chr7	119000000	120000000	1000000	7	1117	0.956401
chr7	120000000	121000000	1000000	7	1118	0.978197
chr7	121000000	122000000	1000000	7	1119	0.981694
chr7	122000000	123000000	1000000	7	1120	0.980524
chr7	123000000	124000000	1000000	7	1121	0.957979
chr7	124000000	125000000	1000000	7	1122	0.945595
chr7	125000000	126000000	1000000	7	1123	0.983889
chr7	126000000	127000000	1000000	7	1124	0.990248
chr7	127000000	128000000	1000000	7	1125	0.966207
chr7	128000000	129000000	1000000	7	1126	0.971862
chr7	129000000	130000000	1000000	7	1127	0.964689
chr7	130000000	131000000	1000000	7	1128	0.970917
chr7	131000000	132000000	1000000	7	1129	0.982172
chr7	132000000	133000000	1000000	7	1130	0.987181
chr7	133000000	134000000	1000000	7	1131	0.968513
chr7	134000000	135000000	1000000	7	1132	0.986483
chr7	135000000	136000000	1000000	7	1133	0.979097
chr7	136000000	137000000	1000000	7	1134	0.991835
chr7	137000000	138000000	1000000	7	1135	0.966959
chr7	138000000	139000000	1000000	7	1136	0.977847
chr7	139000000	140000000	1000000	7	1137	0.973769
chr7	140000000	141000000	1000000	7	1138	0.956706
chr7	141000000	142000000	1000000	7	1139	0.969445
chr7	142000000	143000000	1000000	7	1140	0.979874
chr7	143000000	144000000	1000000	7	1141	0.965639
chr7	144000000	144995196	995196	7	1142	0.894216
chr8	1	1000000	999999	8	1143	0
chr8	1000000	2000000	1000000	8	1144	0
chr8	2000000	3000000	1000000	8	1145	0
chr8	3000000	4000000	1000000	8	1146	0.840945
chr8	4000000	5000000	1000000	8	1147	0.917878
chr8	5000000	6000000	1000000	8	1148	0.93982
chr8	6000000	7000000	1000000	8	1149	0.950667
chr8	7000000	8000000	1000000	8	1150	0.924202
chr8	8000000	9000000	1000000	8	1151	0.983257
chr8	9000000	10000000	1000000	8	1152	0.966929
chr8	10000000	11000000	1000000	8	1153	0.98307
chr8	11000000	12000000	1000000	8	1154	0.990222
chr8	12000000	13000000	1000000	8	1155	0.992704
chr8	13000000	14000000	1000000	8	1156	0.971303
chr8	14000000	15000000	1000000	8	1157	0.978178
chr8	15000000	16000000	1000000	8	1158	0.932087
chr8	16000000	17000000	1000000	8	1159	0.938947
chr8	17000000	18000000	1000000	8	1160	0.958925
chr8	18000000	19000000	1000000	8	1161	0.959338
chr8	19000000	20000000	1000000	8	1162	0.737873
chr8	20000000	21000000	1000000	8	1163	0.157168
chr8	21000000	22000000	1000000	8	1164	0.400347
chr8	22000000	23000000	1000000	8	1165	0.817572
chr8	23000000	24000000	1000000	8	1166	0.979401
chr8	24000000	25000000	1000000	8	1167	0.976297
chr8	25000000	26000000	1000000	8	1168	0.962555
chr8	26000000	27000000	1000000	8	1169	0.980395
chr8	27000000	28000000	1000000	8	1170	0.963769
chr8	28000000	29000000	1000000	8	1171	0.91817
chr8	29000000	30000000	1000000	8	1172	0.93114
chr8	30000000	31000000	1000000	8	1173	0.908314
chr8	31000000	32000000	1000000	8	1174	0.950363
chr8	32000000	33000000	1000000	8	1175	0.974562
chr8	33000000	34000000	1000000	8	1176	0.931032
chr8	34000000	35000000	1000000	8	1177	0.984913
chr8	35000000	36000000	1000000	8	1178	0.980596
chr8	36000000	37000000	1000000	8	1179	0.977913
chr8	37000000	38000000	1000000	8	1180	0.967198
chr8	38000000	39000000	1000000	8	1181	0.937109
chr8	39000000	40000000	1000000	8	1182	0.92945
chr8	40000000	41000000	1000000	8	1183	0.939232
chr8	41000000	42000000	1000000	8	1184	0.922664
chr8	42000000	43000000	1000000	8	1185	0.935992
chr8	43000000	44000000	1000000	8	1186	0.917575
chr8	44000000	45000000	1000000	8	1187	0.91715
chr8	45000000	46000000	1000000	8	1188	0.96209
chr8	46000000	47000000	1000000	8	1189	0.972449
chr8	47000000	48000000	1000000	8	1190	0.964427
chr8	48000000	49000000	1000000	8	1191	0.984849
chr8	49000000	50000000	1000000	8	1192	0.980224
chr8	50000000	51000000	1000000	8	1193	0.947704
chr8	51000000	52000000	1000000	8	1194	0.952583
chr8	52000000	53000000	1000000	8	1195	0.926016
chr8	53000000	54000000	1000000	8	1196	0.939
chr8	54000000	55000000	1000000	8	1197	0.961336
chr8	55000000	56000000	1000000	8	1198	0.670692
chr8	56000000	57000000	1000000	8	1199	0.919331
chr8	57000000	58000000	1000000	8	1200	0.908292
chr8	58000000	59000000	1000000	8	1201	0.928764
chr8	59000000	60000000	1000000	8	1202	0.951254
chr8	60000000	61000000	1000000	8	1203	0.896482
chr8	61000000	62000000	1000000	8	1204	0.942256
chr8	62000000	63000000	1000000	8	1205	0.966415
chr8	63000000	64000000	1000000	8	1206	0.927249
chr8	64000000	65000000	1000000	8	1207	0.941972
chr8	65000000	66000000	1000000	8	1208	0.920318
chr8	66000000	67000000	1000000	8	1209	0.935237
chr8	67000000	68000000	1000000	8	1210	0.934818
chr8	68000000	69000000	1000000	8	1211	0.941015
chr8	69000000	70000000	1000000	8	1212	0.901221
chr8	70000000	71000000	1000000	8	1213	0.971897
chr8	71000000	72000000	1000000	8	1214	0.922888
chr8	72000000	73000000	1000000	8	1215	0.62466
chr8	73000000	74000000	1000000	8	1216	0.945904
chr8	74000000	75000000	1000000	8	1217	0.935196
chr8	75000000	76000000	1000000	8	1218	0.923199
chr8	76000000	77000000	1000000	8	1219	0.932506
chr8	77000000	78000000	1000000	8	1220	0.960526
chr8	78000000	79000000	1000000	8	1221	0.946732
chr8	79000000	80000000	1000000	8	1222	0.990133
chr8	80000000	81000000	1000000	8	1223	0.975196
chr8	81000000	82000000	1000000	8	1224	0.94204
chr8	82000000	83000000	1000000	8	1225	0.958498
chr8	83000000	84000000	1000000	8	1226	0.935124
chr8	84000000	85000000	1000000	8	1227	0.983408
chr8	85000000	86000000	1000000	8	1228	0.978027
chr8	86000000	87000000	1000000	8	1229	0.950443
chr8	87000000	88000000	1000000	8	1230	0.966236
chr8	88000000	89000000	1000000	8	1231	0.993203
chr8	89000000	90000000	1000000	8	1232	0.992254
chr8	90000000	91000000	1000000	8	1233	0.96982
chr8	91000000	92000000	1000000	8	1234	0.979798
chr8	92000000	93000000	1000000	8	1235	0.980803
chr8	93000000	94000000	1000000	8	1236	0.978205
chr8	94000000	95000000	1000000	8	1237	0.959602
chr8	95000000	96000000	1000000	8	1238	0.977131
chr8	96000000	97000000	1000000	8	1239	0.95543
chr8	97000000	98000000	1000000	8	1240	0.945498
chr8	98000000	99000000	1000000	8	1241	0.944159
chr8	99000000	100000000	1000000	8	1242	0.957429
chr8	100000000	101000000	1000000	8	1243	0.951692
chr8	101000000	102000000	1000000	8	1244	0.949723
chr8	102000000	103000000	1000000	8	1245	0.932013
chr8	103000000	104000000	1000000	8	1246	0.969312
chr8	104000000	105000000	1000000	8	1247	0.977519
chr8	105000000	106000000	1000000	8	1248	0.908238
chr8	106000000	107000000	1000000	8	1249	0.994433
chr8	107000000	108000000	1000000	8	1250	0.972691
chr8	108000000	109000000	1000000	8	1251	0.978022
chr8	109000000	110000000	1000000	8	1252	0.981924
chr8	110000000	111000000	1000000	8	1253	0.983799
chr8	111000000	112000000	1000000	8	1254	0.991982
chr8	112000000	113000000	1000000	8	1255	0.988603
chr8	113000000	114000000	1000000	8	1256	0.966545
chr8	114000000	115000000	1000000	8	1257	0.968477
chr8	115000000	116000000	1000000	8	1258	0.982962
chr8	116000000	117000000	1000000	8	1259	0.980274
chr8	117000000	118000000	1000000	8	1260	0.97559
chr8	118000000	119000000	1000000	8	1261	0.98661
chr8	119000000	120000000	1000000	8	1262	0.98545
chr8	120000000	121000000	1000000	8	1263	0.975064
chr8	121000000	122000000	1000000	8	1264	0.996867
chr8	122000000	123000000	1000000	8	1265	0.973728
chr8	123000000	124000000	1000000	8	1266	0.987181
chr8	124000000	125000000	1000000	8	1267	0.900203
chr8	125000000	126000000	1000000	8	1268	0.980653
chr8	126000000	127000000	1000000	8	1269	0.979753
chr8	127000000	128000000	1000000	8	1270	0.985156
chr8	128000000	129000000	1000000	8	1271	0.982353
chr8	129000000	130000000	1000000	8	1272	0.92064
chr8	130000000	130127694	127694	8	1273	0.152449
chr9	1	1000000	999999	9	1274	0
chr9	1000000	2000000	1000000	9	1275	0
chr9	2000000	3000000	1000000	9	1276	9.99999e-09
chr9	3000000	4000000	1000000	9	1277	0.888302
chr9	4000000	5000000	1000000	9	1278	0.936349
chr9	5000000	6000000	1000000	9	1279	0.956011
chr9	6000000	7000000	1000000	9	1280	0.939485
chr9	7000000	8000000	1000000	9	1281	0.928777
chr9	8000000	9000000	1000000	9	1282	0.910674
chr9	9000000	10000000	1000000	9	1283	0.941926
chr9	10000000	11000000	1000000	9	1284	0.96031
chr9	11000000	12000000	1000000	9	1285	0.918753
chr9	12000000	13000000	1000000	9	1286	0.924082
chr9	13000000	14000000	1000000	9	1287	0.965976
chr9	14000000	15000000	1000000	9	1288	0.974349
chr9	15000000	16000000	1000000	9	1289	0.986856
chr9	16000000	17000000	1000000	9	1290	0.942549
chr9	17000000	18000000	1000000	9	1291	0.927944
chr9	18000000	19000000	1000000	9	1292	0.916751
chr9	19000000	20000000	1000000	9	1293	0.912604
chr9	20000000	21000000	1000000	9	1294	0.951037
chr9	21000000	22000000	1000000	9	1295	0.983028
chr9	22000000	23000000	1000000	9	1296	0.951106
chr9	23000000	24000000	1000000	9	1297	0.950694
chr9	24000000	25000000	1000000	9	1298	0.948122
chr9	25000000	26000000	1000000	9	1299	0.942323
chr9	26000000	27000000	1000000	9	1300	0.951412
chr9	27000000	28000000	1000000	9	1301	0.975419
chr9	28000000	29000000	1000000	9	1302	0.995071
chr9	29000000	30000000	1000000	9	1303	0.987331
chr9	30000000	31000000	1000000	9	1304	0.966193
chr9	31000000	32000000	1000000	9	1305	0.977765
chr9	32000000	33000000	1000000	9	1306	0.966627
chr9	33000000	34000000	1000000	9	1307	0.949322
chr9	34000000	35000000	1000000	9	1308	0.976695
chr9	35000000	36000000	1000000	9	1309	0.931896
chr9	36000000	37000000	1000000	9	1310	0.923192
chr9	37000000	38000000	1000000	9	1311	0.973062
chr9	38000000	39000000	1000000	9	1312	0.933785
chr9	39000000	40000000	1000000	9	1313	0.923626
chr9	40000000	41000000	1000000	9	1314	0.974405
chr9	41000000	42000000	1000000	9	1315	0.987896
chr9	42000000	43000000	1000000	9	1316	0.995234
chr9	43000000	44000000	1000000	9	1317	0.995239
chr9	44000000	45000000	1000000	9	1318	0.979064
chr9	45000000	46000000	1000000	9	1319	0.995921
chr9	46000000	47000000	1000000	9	1320	0.987823
chr9	47000000	48000000	1000000	9	1321	0.990678
chr9	48000000	49000000	1000000	9	1322	0.984491
chr9	49000000	50000000	1000000	9	1323	0.981287
chr9	50000000	51000000	1000000	9	1324	0.976977
chr9	51000000	52000000	1000000	9	1325	0.966862
chr9	52000000	53000000	1000000	9	1326	0.924658
chr9	53000000	54000000	1000000	9	1327	0.966788
chr9	54000000	55000000	1000000	9	1328	0.967752
chr9	55000000	56000000	1000000	9	1329	0.954022
chr9	56000000	57000000	1000000	9	1330	0.989253
chr9	57000000	58000000	1000000	9	1331	0.989803
chr9	58000000	59000000	1000000	9	1332	0.979034
chr9	59000000	60000000	1000000	9	1333	0.978145
chr9	60000000	61000000	1000000	9	1334	0.989147
chr9	61000000	62000000	1000000	9	1335	0.995337
chr9	62000000	63000000	1000000	9	1336	0.972008
chr9	63000000	64000000	1000000	9	1337	0.996103
chr9	64000000	65000000	1000000	9	1338	0.987752
chr9	65000000	66000000	1000000	9	1339	0.987304
chr9	66000000	67000000	1000000	9	1340	0.98439
chr9	67000000	68000000	1000000	9	1341	0.982629
chr9	68000000	69000000	1000000	9	1342	0.960898
chr9	69000000	70000000	1000000	9	1343	0.995299
chr9	70000000	71000000	1000000	9	1344	0.976001
chr9	71000000	72000000	1000000	9	1345	0.960025
chr9	72000000	73000000	1000000	9	1346	0.984393
chr9	73000000	74000000	1000000	9	1347	0.933872
chr9	74000000	75000000	1000000	9	1348	0.952177
chr9	75000000	76000000	1000000	9	1349	0.96652
chr9	76000000	77000000	1000000	9	1350	0.967696
chr9	77000000	78000000	1000000	9	1351	0.973397
chr9	78000000	79000000	1000000	9	1352	0.91192
chr9	79000000	80000000	1000000	9	1353	0.93841
chr9	80000000	81000000	1000000	9	1354	0.947943
chr9	81000000	82000000	1000000	9	1355	0.938611
chr9	82000000	83000000	1000000	9	1356	0.941282
chr9	83000000	84000000	1000000	9	1357	0.957104
chr9	84000000	85000000	1000000	9	1358	0.947567
chr9	85000000	86000000	1000000	9	1359	0.968335
chr9	86000000	87000000	1000000	9	1360	0.949946
chr9	87000000	88000000	1000000	9	1361	0.916081
chr9	88000000	89000000	1000000	9	1362	0.70555
chr9	89000000	90000000	1000000	9	1363	0.900042
chr9	90000000	91000000	1000000	9	1364	0.941504
chr9	91000000	92000000	1000000	9	1365	0.937585
chr9	92000000	93000000	1000000	9	1366	0.941763
chr9	93000000	94000000	1000000	9	1367	0.923506
chr9	94000000	95000000	1000000	9	1368	0.947273
chr9	95000000	96000000	1000000	9	1369	0.965336
chr9	96000000	97000000	1000000	9	1370	0.988989
chr9	97000000	98000000	1000000	9	1371	0.978803
chr9	98000000	99000000	1000000	9	1372	0.956164
chr9	99000000	100000000	1000000	9	1373	0.960575
chr9	100000000	101000000	1000000	9	1374	0.984782
chr9	101000000	102000000	1000000	9	1375	0.96533
chr9	102000000	103000000	1000000	9	1376	0.978479
chr9	103000000	104000000	1000000	9	1377	0.98695
chr9	104000000	105000000	1000000	9	1378	0.973256
chr9	105000000	106000000	1000000	9	1379	0.972594
chr9	106000000	107000000	1000000	9	1380	0.97161
chr9	107000000	108000000	1000000	9	1381	0.978579
chr9	108000000	109000000	1000000	9	1382	0.987621
chr9	109000000	110000000	1000000	9	1383	0.886932
chr9	110000000	111000000	1000000	9	1384	0.981982
chr9	111000000	112000000	1000000	9	1385	0.973001
chr9	112000000	113000000	1000000	9	1386	0.957844
chr9	113000000	114000000	1000000	9	1387	0.954797
chr9	114000000	115000000	1000000	9	1388	0.910191
chr9	115000000	116000000	1000000	9	1389	0.989382
chr9	116000000	117000000	1000000	9	1390	0.983399
chr9	117000000	118000000	1000000	9	1391	0.965788
chr9	118000000	119000000	1000000	9	1392	0.989993
chr9	119000000	120000000	1000000	9	1393	0.976757
chr9	120000000	121000000	1000000	9	1394	0.975695
chr9	121000000	122000000	1000000	9	1395	0.957379
chr9	122000000	123000000	1000000	9	1396	0.956835
chr9	123000000	124000000	1000000	9	1397	0.904406
chr9	124000000	124359700	359700	9	1398	0.623443
chr10	1	1000000	999999	10	1399	0
chr10	1000000	2000000	1000000	10	1400	0
chr10	2000000	3000000	1000000	10	1401	0
chr10	3000000	4000000	1000000	10	1402	0.900973
chr10	4000000	5000000	1000000	10	1403	0.964203
chr10	5000000	6000000	1000000	10	1404	0.956919
chr10	6000000	7000000	1000000	10	1405	0.940877
chr10	7000000	8000000	1000000	10	1406	0.950611
chr10	8000000	9000000	1000000	10	1407	0.951371
chr10	9000000	10000000	1000000	10	1408	0.966252
chr10	10000000	11000000	1000000	10	1409	0.945799
chr10	11000000	12000000	1000000	10	1410	0.928637
chr10	12000000	13000000	1000000	10	1411	0.964665
chr10	13000000	14000000	1000000	10	1412	0.979565
chr10	14000000	15000000	1000000	10	1413	0.945198
chr10	15000000	16000000	1000000	10	1414	0.897317
chr10	16000000	17000000	1000000	10	1415	0.955758
chr10	17000000	18000000	1000000	10	1416	0.965632
chr10	18000000	19000000	1000000	10	1417	0.983473
chr10	19000000	20000000	1000000	10	1418	0.953544
chr10	20000000	21000000	1000000	10	1419	0.988747
chr10	21000000	22000000	1000000	10	1420	0.961607
chr10	22000000	23000000	1000000	10	1421	0.801146
chr10	23000000	24000000	1000000	10	1422	0.940501
chr10	24000000	25000000	1000000	10	1423	0.970842
chr10	25000000	26000000	1000000	10	1424	0.952647
chr10	26000000	27000000	1000000	10	1425	0.969787
chr10	27000000	28000000	1000000	10	1426	0.93236
chr10	28000000	29000000	1000000	10	1427	0.950003
chr10	29000000	30000000	1000000	10	1428	0.936349
chr10	30000000	31000000	1000000	10	1429	0.92703
chr10	31000000	32000000	1000000	10	1430	0.942541
chr10	32000000	33000000	1000000	10	1431	0.942062
chr10	33000000	34000000	1000000	10	1432	0.932704
chr10	34000000	35000000	1000000	10	1433	0.951608
chr10	35000000	36000000	1000000	10	1434	0.940427
chr10	36000000	37000000	1000000	10	1435	0.946444
chr10	37000000	38000000	1000000	10	1436	0.958215
chr10	38000000	39000000	1000000	10	1437	0.922515
chr10	39000000	40000000	1000000	10	1438	0.988375
chr10	40000000	41000000	1000000	10	1439	0.980573
chr10	41000000	42000000	1000000	10	1440	0.968321
chr10	42000000	43000000	1000000	10	1441	0.984705
chr10	43000000	44000000	1000000	10	1442	0.974934
chr10	44000000	45000000	1000000	10	1443	0.978943
chr10	45000000	46000000	1000000	10	1444	0.949458
chr10	46000000	47000000	1000000	10	1445	0.920767
chr10	47000000	48000000	1000000	10	1446	0.909593
chr10	48000000	49000000	1000000	10	1447	0.941869
chr10	49000000	50000000	1000000	10	1448	0.93868
chr10	50000000	51000000	1000000	10	1449	0.923273
chr10	51000000	52000000	1000000	10	1450	0.919612
chr10	52000000	53000000	1000000	10	1451	0.931373
chr10	53000000	54000000	1000000	10	1452	0.964368
chr10	54000000	55000000	1000000	10	1453	0.940068
chr10	55000000	56000000	1000000	10	1454	0.934009
chr10	56000000	57000000	1000000	10	1455	0.919361
chr10	57000000	58000000	1000000	10	1456	0.715582
chr10	58000000	59000000	1000000	10	1457	0.960198
chr10	59000000	60000000	1000000	10	1458	0.980551
chr10	60000000	61000000	1000000	10	1459	0.989072
chr10	61000000	62000000	1000000	10	1460	0.993966
chr10	62000000	63000000	1000000	10	1461	0.978494
chr10	63000000	64000000	1000000	10	1462	0.946589
chr10	64000000	65000000	1000000	10	1463	0.957031
chr10	65000000	66000000	1000000	10	1464	0.922234
chr10	66000000	67000000	1000000	10	1465	0.943242
chr10	67000000	68000000	1000000	10	1466	0.990549
chr10	68000000	69000000	1000000	10	1467	0.971363
chr10	69000000	70000000	1000000	10	1468	0.982418
chr10	70000000	71000000	1000000	10	1469	0.959536
chr10	71000000	72000000	1000000	10	1470	0.925504
chr10	72000000	73000000	1000000	10	1471	0.946423
chr10	73000000	74000000	1000000	10	1472	0.938917
chr10	74000000	75000000	1000000	10	1473	0.946161
chr10	75000000	76000000	1000000	10	1474	0.989325
chr10	76000000	77000000	1000000	10	1475	0.98822
chr10	77000000	78000000	1000000	10	1476	0.968704
chr10	78000000	79000000	1000000	10	1477	0.936818
chr10	79000000	80000000	1000000	10	1478	0.951575
chr10	80000000	81000000	1000000	10	1479	0.990197
chr10	81000000	82000000	1000000	10	1480	0.683876
chr10	82000000	83000000	1000000	10	1481	0.968469
chr10	83000000	84000000	1000000	10	1482	0.950689
chr10	84000000	85000000	1000000	10	1483	0.980099
chr10	85000000	86000000	1000000	10	1484	0.942431
chr10	86000000	87000000	1000000	10	1485	0.93641
chr10	87000000	88000000	1000000	10	1486	0.943219
chr10	88000000	89000000	1000000	10	1487	0.966744
chr10	89000000	90000000	1000000	10	1488	0.96914
chr10	90000000	91000000	1000000	10	1489	0.966808
chr10	91000000	92000000	1000000	10	1490	0.968366
chr10	92000000	93000000	1000000	10	1491	0.967702
chr10	93000000	94000000	1000000	10	1492	0.985867
chr10	94000000	95000000	1000000	10	1493	0.987306
chr10	95000000	96000000	1000000	10	1494	0.98363
chr10	96000000	97000000	1000000	10	1495	0.972099
chr10	97000000	98000000	1000000	10	1496	0.936982
chr10	98000000	99000000	1000000	10	1497	0.956601
chr10	99000000	100000000	1000000	10	1498	0.954062
chr10	100000000	101000000	1000000	10	1499	0.88991
chr10	101000000	102000000	1000000	10	1500	0.963133
chr10	102000000	103000000	1000000	10	1501	0.966083
chr10	103000000	104000000	1000000	10	1502	0.897398
chr10	104000000	105000000	1000000	10	1503	0.877756
chr10	105000000	106000000	1000000	10	1504	0.952412
chr10	106000000	107000000	1000000	10	1505	0.917236
chr10	107000000	108000000	1000000	10	1506	0.954661
chr10	108000000	109000000	1000000	10	1507	0.985245
chr10	109000000	110000000	1000000	10	1508	0.955154
chr10	110000000	111000000	1000000	10	1509	0.943065
chr10	111000000	112000000	1000000	10	1510	0.971768
chr10	112000000	113000000	1000000	10	1511	0.925384
chr10	113000000	114000000	1000000	10	1512	0.967556
chr10	114000000	115000000	1000000	10	1513	0.957182
chr10	115000000	116000000	1000000	10	1514	0.976591
chr10	116000000	117000000	1000000	10	1515	0.980676
chr10	117000000	118000000	1000000	10	1516	0.970368
chr10	118000000	119000000	1000000	10	1517	0.879216
chr10	119000000	120000000	1000000	10	1518	0.979124
chr10	120000000	121000000	1000000	10	1519	0.984992
chr10	121000000	122000000	1000000	10	1520	0.956848
chr10	122000000	123000000	1000000	10	1521	0.938117
chr10	123000000	124000000	1000000	10	1522	0.973266
chr10	124000000	125000000	1000000	10	1523	0.955109
chr10	125000000	126000000	1000000	10	1524	0.974452
chr10	126000000	127000000	1000000	10	1525	0.960378
chr10	127000000	128000000	1000000	10	1526	0.984955
chr10	128000000	129000000	1000000	10	1527	0.971306
chr10	129000000	130000000	1000000	10	1528	0.885807
chr10	130000000	130530862	530862	10	1529	0.715413
chr11	1	1000000	999999	11	1530	0
chr11	1000000	2000000	1000000	11	1531	0
chr11	2000000	3000000	1000000	11	1532	0
chr11	3000000	4000000	1000000	11	1533	0.920308
chr11	4000000	5000000	1000000	11	1534	0.986511
chr11	5000000	6000000	1000000	11	1535	0.979292
chr11	6000000	7000000	1000000	11	1536	0.957845
chr11	7000000	8000000	1000000	11	1537	0.935828
chr11	8000000	9000000	1000000	11	1538	0.955805
chr11	9000000	10000000	1000000	11	1539	0.945275
chr11	10000000	11000000	1000000	11	1540	0.918205
chr11	11000000	12000000	1000000	11	1541	0.956845
chr11	12000000	13000000	1000000	11	1542	0.923752
chr11	13000000	14000000	1000000	11	1543	0.920262
chr11	14000000	15000000	1000000	11	1544	0.953563
chr11	15000000	16000000	1000000	11	1545	0.92138
chr11	16000000	17000000	1000000	11	1546	0.932925
chr11	17000000	18000000	1000000	11	1547	0.956438
chr11	18000000	19000000	1000000	11	1548	0.937166
chr11	19000000	20000000	1000000	11	1549	0.966404
chr11	20000000	21000000	1000000	11	1550	0.980541
chr11	21000000	22000000	1000000	11	1551	0.967146
chr11	22000000	23000000	1000000	11	1552	0.96714
chr11	23000000	24000000	1000000	11	1553	0.967042
chr11	24000000	25000000	1000000	11	1554	0.973569
chr11	25000000	26000000	1000000	11	1555	0.961358
chr11	26000000	27000000	1000000	11	1556	0.952049
chr11	27000000	28000000	1000000	11	1557	0.856895
chr11	28000000	29000000	1000000	11	1558	0.951412
chr11	29000000	30000000	1000000	11	1559	0.943796
chr11	30000000	31000000	1000000	11	1560	0.95982
chr11	31000000	32000000	1000000	11	1561	0.96904
chr11	32000000	33000000	1000000	11	1562	0.989071
chr11	33000000	34000000	1000000	11	1563	0.979432
chr11	34000000	35000000	1000000	11	1564	0.935027
chr11	35000000	36000000	1000000	11	1565	0.993684
chr11	36000000	37000000	1000000	11	1566	0.98939
chr11	37000000	38000000	1000000	11	1567	0.964831
chr11	38000000	39000000	1000000	11	1568	0.963497
chr11	39000000	40000000	1000000	11	1569	0.973913
chr11	40000000	41000000	1000000	11	1570	0.886926
chr11	41000000	42000000	1000000	11	1571	0.944958
chr11	42000000	43000000	1000000	11	1572	0.96449
chr11	43000000	44000000	1000000	11	1573	0.9762
chr11	44000000	45000000	1000000	11	1574	0.980168
chr11	45000000	46000000	1000000	11	1575	0.945578
chr11	46000000	47000000	1000000	11	1576	0.95207
chr11	47000000	48000000	1000000	11	1577	0.948655
chr11	48000000	49000000	1000000	11	1578	0.851681
chr11	49000000	50000000	1000000	11	1579	0.950467
chr11	50000000	51000000	1000000	11	1580	0.98113
chr11	51000000	52000000	1000000	11	1581	0.975996
chr11	52000000	53000000	1000000	11	1582	0.976491
chr11	53000000	54000000	1000000	11	1583	0.974756
chr11	54000000	55000000	1000000	11	1584	0.97509
chr11	55000000	56000000	1000000	11	1585	0.975381
chr11	56000000	57000000	1000000	11	1586	0.938481
chr11	57000000	58000000	1000000	11	1587	0.980771
chr11	58000000	59000000	1000000	11	1588	0.963789
chr11	59000000	60000000	1000000	11	1589	0.994302
chr11	60000000	61000000	1000000	11	1590	0.904499
chr11	61000000	62000000	1000000	11	1591	0.982943
chr11	62000000	63000000	1000000	11	1592	0.983796
chr11	63000000	64000000	1000000	11	1593	0.974434
chr11	64000000	65000000	1000000	11	1594	0.969779
chr11	65000000	66000000	1000000	11	1595	0.980146
chr11	66000000	67000000	1000000	11	1596	0.959115
chr11	67000000	68000000	1000000	11	1597	0.987533
chr11	68000000	69000000	1000000	11	1598	0.995077
chr11	69000000	70000000	1000000	11	1599	0.993423
chr11	70000000	71000000	1000000	11	1600	0.969879
chr11	71000000	72000000	1000000	11	1601	0.95532
chr11	72000000	73000000	1000000	11	1602	0.985554
chr11	73000000	74000000	1000000	11	1603	0.926423
chr11	74000000	75000000	1000000	11	1604	0.94959
chr11	75000000	76000000	1000000	11	1605	0.991794
chr11	76000000	77000000	1000000	11	1606	0.974373
chr11	77000000	78000000	1000000	11	1607	0.988366
chr11	78000000	79000000	1000000	11	1608	0.994705
chr11	79000000	80000000	1000000	11	1609	0.980757
chr11	80000000	81000000	1000000	11	1610	0.98928
chr11	81000000	82000000	1000000	11	1611	0.980583
chr11	82000000	83000000	1000000	11	1612	0.965876
chr11	83000000	84000000	1000000	11	1613	0.946358
chr11	84000000	85000000	1000000	11	1614	0.985251
chr11	85000000	86000000	1000000	11	1615	0.982122
chr11	86000000	87000000	1000000	11	1616	0.97309
chr11	87000000	88000000	1000000	11	1617	0.98861
chr11	88000000	89000000	1000000	11	1618	0.984719
chr11	89000000	90000000	1000000	11	1619	0.973726
chr11	90000000	91000000	1000000	11	1620	0.936616
chr11	91000000	92000000	1000000	11	1621	0.965919
chr11	92000000	93000000	1000000	11	1622	0.956519
chr11	93000000	94000000	1000000	11	1623	0.971676
chr11	94000000	95000000	1000000	11	1624	0.979378
chr11	95000000	96000000	1000000	11	1625	0.99382
chr11	96000000	97000000	1000000	11	1626	0.99415
chr11	97000000	98000000	1000000	11	1627	0.99198
chr11	98000000	99000000	1000000	11	1628	0.988018
chr11	99000000	100000000	1000000	11	1629	0.947243
chr11	100000000	101000000	1000000	11	1630	0.987973
chr11	101000000	102000000	1000000	11	1631	0.99185
chr11	102000000	103000000	1000000	11	1632	0.985098
chr11	103000000	104000000	1000000	11	1633	0.991371
chr11	104000000	105000000	1000000	11	1634	0.977831
chr11	105000000	106000000	1000000	11	1635	0.967075
chr11	106000000	107000000	1000000	11	1636	0.982468
chr11	107000000	108000000	1000000	11	1637	0.990451
chr11	108000000	109000000	1000000	11	1638	0.971759
chr11	109000000	110000000	1000000	11	1639	0.985924
chr11	110000000	111000000	1000000	11	1640	0.980163
chr11	111000000	112000000	1000000	11	1641	0.967213
chr11	112000000	113000000	1000000	11	1642	0.989828
chr11	113000000	114000000	1000000	11	1643	0.988893
chr11	114000000	115000000	1000000	11	1644	0.951122
chr11	115000000	116000000	1000000	11	1645	0.984607
chr11	116000000	117000000	1000000	11	1646	0.974593
chr11	117000000	118000000	1000000	11	1647	0.988918
chr11	118000000	119000000	1000000	11	1648	0.995352
chr11	119000000	120000000	1000000	11	1649	0.988567
chr11	120000000	121000000	1000000	11	1650	0.972879
chr11	121000000	121973369	973369	11	1651	0.865643
chr12	1	1000000	999999	12	1652	0
