chr	bin_start	bin_end	bin_len	chr_ind	bin_ind	mappability_score
chr6	49000000	50000000	1000000	6	1114	0.986638
chr6	50000000	51000000	1000000	6	1115	0.989886
chr6	51000000	52000000	1000000	6	1116	0.975564
chr6	52000000	53000000	1000000	6	1117	0.984246
chr6	53000000	54000000	1000000	6	1118	0.993653
chr6	54000000	55000000	1000000	6	1119	0.987767
chr6	55000000	56000000	1000000	6	1120	0.98655
chr6	56000000	57000000	1000000	6	1121	0.987518
chr6	57000000	58000000	1000000	6	1122	0.859815
chr6	58000000	59000000	1000000	6	1123	0.444861
chr6	59000000	60000000	1000000	6	1124	0.0778229
chr6	60000000	61000000	1000000	6	1125	0.660233
chr6	61000000	62000000	1000000	6	1126	0.872785
chr6	62000000	63000000	1000000	6	1127	0.985418
chr6	63000000	64000000	1000000	6	1128	0.988244
chr6	64000000	65000000	1000000	6	1129	0.98571
chr6	65000000	66000000	1000000	6	1130	0.976273
chr6	66000000	67000000	1000000	6	1131	0.989346
chr6	67000000	68000000	1000000	6	1132	0.987778
chr6	68000000	69000000	1000000	6	1133	0.988923
chr6	69000000	70000000	1000000	6	1134	0.984729
chr6	70000000	71000000	1000000	6	1135	0.976527
chr6	71000000	72000000	1000000	6	1136	0.987897
chr6	72000000	73000000	1000000	6	1137	0.976106
chr6	73000000	74000000	1000000	6	1138	0.983968
chr6	74000000	75000000	1000000	6	1139	0.973493
chr6	75000000	76000000	1000000	6	1140	0.991042
chr6	76000000	77000000	1000000	6	1141	0.979874
chr6	77000000	78000000	1000000	6	1142	0.968106
chr6	78000000	79000000	1000000	6	1143	0.982404
chr6	79000000	80000000	1000000	6	1144	0.990915
chr6	80000000	81000000	1000000	6	1145	0.973559
chr6	81000000	82000000	1000000	6	1146	0.980664
chr6	82000000	83000000	1000000	6	1147	0.979768
chr6	83000000	84000000	1000000	6	1148	0.981045
chr6	84000000	85000000	1000000	6	1149	0.979294
chr6	85000000	86000000	1000000	6	1150	0.97999
chr6	86000000	87000000	1000000	6	1151	0.960268
chr6	87000000	88000000	1000000	6	1152	0.991632
chr6	88000000	89000000	1000000	6	1153	0.979359
chr6	89000000	90000000	1000000	6	1154	0.993085
chr6	90000000	91000000	1000000	6	1155	0.992277
chr6	91000000	92000000	1000000	6	1156	0.989539
chr6	92000000	93000000	1000000	6	1157	0.994234
chr6	93000000	94000000	1000000	6	1158	0.984529
chr6	94000000	95000000	1000000	6	1159	0.978484
chr6	95000000	96000000	1000000	6	1160	0.931954
chr6	96000000	97000000	1000000	6	1161	0.993757
chr6	97000000	98000000	1000000	6	1162	0.993246
chr6	98000000	99000000	1000000	6	1163	0.982061
chr6	99000000	100000000	1000000	6	1164	0.982856
chr6	100000000	101000000	1000000	6	1165	0.984043
chr6	101000000	102000000	1000000	6	1166	0.988359
chr6	102000000	103000000	1000000	6	1167	0.981227
chr6	103000000	104000000	1000000	6	1168	0.98426
chr6	104000000	105000000	1000000	6	1169	0.97901
chr6	105000000	106000000	1000000	6	1170	0.988064
chr6	106000000	107000000	1000000	6	1171	0.994135
chr6	107000000	108000000	1000000	6	1172	0.987149
chr6	108000000	109000000	1000000	6	1173	0.990659
chr6	109000000	110000000	1000000	6	1174	0.982146
chr6	110000000	111000000	1000000	6	1175	0.990936
chr6	111000000	112000000	1000000	6	1176	0.991253
chr6	112000000	113000000	1000000	6	1177	0.9781
chr6	113000000	114000000	1000000	6	1178	0.988031
chr6	114000000	115000000	1000000	6	1179	0.984915
chr6	115000000	116000000	1000000	6	1180	0.976506
chr6	116000000	117000000	1000000	6	1181	0.987258
chr6	117000000	118000000	1000000	6	1182	0.976226
chr6	118000000	119000000	1000000	6	1183	0.992385
chr6	119000000	120000000	1000000	6	1184	0.995401
chr6	120000000	121000000	1000000	6	1185	0.977854
chr6	121000000	122000000	1000000	6	1186	0.985469
chr6	122000000	123000000	1000000	6	1187	0.986313
chr6	123000000	124000000	1000000	6	1188	0.990737
chr6	124000000	125000000	1000000	6	1189	0.979012
chr6	125000000	126000000	1000000	6	1190	0.986732
chr6	126000000	127000000	1000000	6	1191	0.986062
chr6	127000000	128000000	1000000	6	1192	0.989381
chr6	128000000	129000000	1000000	6	1193	0.988629
chr6	129000000	130000000	1000000	6	1194	0.98692
chr6	130000000	131000000	1000000	6	1195	0.992515
chr6	131000000	132000000	1000000	6	1196	0.976997
chr6	132000000	133000000	1000000	6	1197	0.997021
chr6	133000000	134000000	1000000	6	1198	0.978216
chr6	134000000	135000000	1000000	6	1199	0.995974
chr6	135000000	136000000	1000000	6	1200	0.992247
chr6	136000000	137000000	1000000	6	1201	0.987953
chr6	137000000	138000000	1000000	6	1202	0.997135
chr6	138000000	139000000	1000000	6	1203	0.994983
chr6	139000000	140000000	1000000	6	1204	0.993329
chr6	140000000	141000000	1000000	6	1205	0.991719
chr6	141000000	142000000	1000000	6	1206	0.976835
chr6	142000000	143000000	1000000	6	1207	0.990654
chr6	143000000	144000000	1000000	6	1208	0.99502
chr6	144000000	145000000	1000000	6	1209	0.996451
chr6	145000000	146000000	1000000	6	1210	0.98247
chr6	146000000	147000000	1000000	6	1211	0.992736
chr6	147000000	148000000	1000000	6	1212	0.992401
chr6	148000000	149000000	1000000	6	1213	0.992235
chr6	149000000	150000000	1000000	6	1214	0.993388
chr6	150000000	151000000	1000000	6	1215	0.993226
chr6	151000000	152000000	1000000	6	1216	0.993511
chr6	152000000	153000000	1000000	6	1217	0.989977
chr6	153000000	154000000	1000000	6	1218	0.992543
chr6	154000000	155000000	1000000	6	1219	0.996736
chr6	155000000	156000000	1000000	6	1220	0.997807
chr6	156000000	157000000	1000000	6	1221	0.978457
chr6	157000000	158000000	1000000	6	1222	0.996243
chr6	158000000	159000000	1000000	6	1223	0.993115
chr6	159000000	160000000	1000000	6	1224	0.989991
chr6	160000000	161000000	1000000	6	1225	0.952578
chr6	161000000	162000000	1000000	6	1226	0.995308
chr6	162000000	163000000	1000000	6	1227	0.987344
chr6	163000000	164000000	1000000	6	1228	0.998322
chr6	164000000	165000000	1000000	6	1229	0.982982
chr6	165000000	166000000	1000000	6	1230	0.990601
chr6	166000000	167000000	1000000	6	1231	0.990306
chr6	167000000	168000000	1000000	6	1232	0.914008
chr6	168000000	169000000	1000000	6	1233	0.982195
chr6	169000000	170000000	1000000	6	1234	0.988455
chr6	170000000	170805979	805979	6	1235	0.778834
chr7	1	1000000	999999	7	1236	0.944622
chr7	1000000	2000000	1000000	7	1237	0.984347
chr7	2000000	3000000	1000000	7	1238	0.988716
chr7	3000000	4000000	1000000	7	1239	0.991713
chr7	4000000	5000000	1000000	7	1240	0.976485
chr7	5000000	6000000	1000000	7	1241	0.930477
chr7	6000000	7000000	1000000	7	1242	0.927746
chr7	7000000	8000000	1000000	7	1243	0.985927
chr7	8000000	9000000	1000000	7	1244	0.987671
chr7	9000000	10000000	1000000	7	1245	0.98391
chr7	10000000	11000000	1000000	7	1246	0.987035
chr7	11000000	12000000	1000000	7	1247	0.995997
chr7	12000000	13000000	1000000	7	1248	0.988744
chr7	13000000	14000000	1000000	7	1249	0.986581
chr7	14000000	15000000	1000000	7	1250	0.982487
chr7	15000000	16000000	1000000	7	1251	0.989851
chr7	16000000	17000000	1000000	7	1252	0.991026
chr7	17000000	18000000	1000000	7	1253	0.992447
chr7	18000000	19000000	1000000	7	1254	0.992448
chr7	19000000	20000000	1000000	7	1255	0.980238
chr7	20000000	21000000	1000000	7	1256	0.992176
chr7	21000000	22000000	1000000	7	1257	0.994284
chr7	22000000	23000000	1000000	7	1258	0.983309
chr7	23000000	24000000	1000000	7	1259	0.981661
chr7	24000000	25000000	1000000	7	1260	0.989449
chr7	25000000	26000000	1000000	7	1261	0.980702
chr7	26000000	27000000	1000000	7	1262	0.991212
chr7	27000000	28000000	1000000	7	1263	0.989891
chr7	28000000	29000000	1000000	7	1264	0.996164
chr7	29000000	30000000	1000000	7	1265	0.981714
chr7	30000000	31000000	1000000	7	1266	0.981352
chr7	31000000	32000000	1000000	7	1267	0.987139
chr7	32000000	33000000	1000000	7	1268	0.948619
chr7	33000000	34000000	1000000	7	1269	0.984513
chr7	34000000	35000000	1000000	7	1270	0.966047
chr7	35000000	36000000	1000000	7	1271	0.95983
chr7	36000000	37000000	1000000	7	1272	0.992469
chr7	37000000	38000000	1000000	7	1273	0.986599
chr7	38000000	39000000	1000000	7	1274	0.98852
chr7	39000000	40000000	1000000	7	1275	0.979042
chr7	40000000	41000000	1000000	7	1276	0.991765
chr7	41000000	42000000	1000000	7	1277	0.999598
chr7	42000000	43000000	1000000	7	1278	0.992269
chr7	43000000	44000000	1000000	7	1279	0.979397
chr7	44000000	45000000	1000000	7	1280	0.981277
chr7	45000000	46000000	1000000	7	1281	0.96806
chr7	46000000	47000000	1000000	7	1282	0.991771
chr7	47000000	48000000	1000000	7	1283	0.995242
chr7	48000000	49000000	1000000	7	1284	0.981573
chr7	49000000	50000000	1000000	7	1285	0.984366
chr7	50000000	51000000	1000000	7	1286	0.991439
chr7	51000000	52000000	1000000	7	1287	0.979719
chr7	52000000	53000000	1000000	7	1288	0.99407
chr7	53000000	54000000	1000000	7	1289	0.991633
chr7	54000000	55000000	1000000	7	1290	0.969313
chr7	55000000	56000000	1000000	7	1291	0.970497
chr7	56000000	57000000	1000000	7	1292	0.835598
chr7	57000000	58000000	1000000	7	1293	0.864284
chr7	58000000	59000000	1000000	7	1294	0.180896
chr7	59000000	60000000	1000000	7	1295	0.0691707
chr7	60000000	61000000	1000000	7	1296	0.155068
chr7	61000000	62000000	1000000	7	1297	0.392569
chr7	62000000	63000000	1000000	7	1298	0.727571
chr7	63000000	64000000	1000000	7	1299	0.646123
chr7	64000000	65000000	1000000	7	1300	0.985352
chr7	65000000	66000000	1000000	7	1301	0.752243
chr7	66000000	67000000	1000000	7	1302	0.980813
chr7	67000000	68000000	1000000	7	1303	0.953205
chr7	68000000	69000000	1000000	7	1304	0.997419
chr7	69000000	70000000	1000000	7	1305	0.997563
chr7	70000000	71000000	1000000	7	1306	0.99223
chr7	71000000	72000000	1000000	7	1307	0.99823
chr7	72000000	73000000	1000000	7	1308	0.893714
chr7	73000000	74000000	1000000	7	1309	0.74397
chr7	74000000	75000000	1000000	7	1310	0.816626
chr7	75000000	76000000	1000000	7	1311	0.667983
chr7	76000000	77000000	1000000	7	1312	0.804787
chr7	77000000	78000000	1000000	7	1313	0.924599
chr7	78000000	79000000	1000000	7	1314	0.991807
chr7	79000000	80000000	1000000	7	1315	0.988691
chr7	80000000	81000000	1000000	7	1316	0.995566
chr7	81000000	82000000	1000000	7	1317	0.992406
chr7	82000000	83000000	1000000	7	1318	0.992719
chr7	83000000	84000000	1000000	7	1319	0.982629
chr7	84000000	85000000	1000000	7	1320	0.983966
chr7	85000000	86000000	1000000	7	1321	0.990032
chr7	86000000	87000000	1000000	7	1322	0.982513
chr7	87000000	88000000	1000000	7	1323	0.97903
chr7	88000000	89000000	1000000	7	1324	0.986592
chr7	89000000	90000000	1000000	7	1325	0.982899
chr7	90000000	91000000	1000000	7	1326	0.975969
chr7	91000000	92000000	1000000	7	1327	0.970872
chr7	92000000	93000000	1000000	7	1328	0.992751
chr7	93000000	94000000	1000000	7	1329	0.980519
chr7	94000000	95000000	1000000	7	1330	0.994215
chr7	95000000	96000000	1000000	7	1331	0.987741
chr7	96000000	97000000	1000000	7	1332	0.985415
chr7	97000000	98000000	1000000	7	1333	0.963364
chr7	98000000	99000000	1000000	7	1334	0.998498
chr7	99000000	100000000	1000000	7	1335	0.986406
chr7	100000000	101000000	1000000	7	1336	0.970136
chr7	101000000	102000000	1000000	7	1337	0.992517
chr7	102000000	103000000	1000000	7	1338	0.766668
chr7	103000000	104000000	1000000	7	1339	0.969332
chr7	104000000	105000000	1000000	7	1340	0.974031
chr7	105000000	106000000	1000000	7	1341	0.993969
chr7	106000000	107000000	1000000	7	1342	0.988451
chr7	107000000	108000000	1000000	7	1343	0.990995
chr7	108000000	109000000	1000000	7	1344	0.990771
chr7	109000000	110000000	1000000	7	1345	0.981253
chr7	110000000	111000000	1000000	7	1346	0.979623
chr7	111000000	112000000	1000000	7	1347	0.97653
chr7	112000000	113000000	1000000	7	1348	0.986646
chr7	113000000	114000000	1000000	7	1349	0.96917
chr7	114000000	115000000	1000000	7	1350	0.993939
chr7	115000000	116000000	1000000	7	1351	0.987014
chr7	116000000	117000000	1000000	7	1352	0.986964
chr7	117000000	118000000	1000000	7	1353	0.992317
chr7	118000000	119000000	1000000	7	1354	0.99139
chr7	119000000	120000000	1000000	7	1355	0.985804
chr7	120000000	121000000	1000000	7	1356	0.994253
chr7	121000000	122000000	1000000	7	1357	0.990942
chr7	122000000	123000000	1000000	7	1358	0.983567
chr7	123000000	124000000	1000000	7	1359	0.98564
chr7	124000000	125000000	1000000	7	1360	0.988213
chr7	125000000	126000000	1000000	7	1361	0.99137
chr7	126000000	127000000	1000000	7	1362	0.986212
chr7	127000000	128000000	1000000	7	1363	0.992084
chr7	128000000	129000000	1000000	7	1364	0.969351
chr7	129000000	130000000	1000000	7	1365	0.99668
chr7	130000000	131000000	1000000	7	1366	0.988329
chr7	131000000	132000000	1000000	7	1367	0.996301
chr7	132000000	133000000	1000000	7	1368	0.993914
chr7	133000000	134000000	1000000	7	1369	0.990565
chr7	134000000	135000000	1000000	7	1370	0.996163
chr7	135000000	136000000	1000000	7	1371	0.994279
chr7	136000000	137000000	1000000	7	1372	0.979698
chr7	137000000	138000000	1000000	7	1373	0.988027
chr7	138000000	139000000	1000000	7	1374	0.994438
chr7	139000000	140000000	1000000	7	1375	0.992614
chr7	140000000	141000000	1000000	7	1376	0.988915
chr7	141000000	142000000	1000000	7	1377	0.976611
chr7	142000000	143000000	1000000	7	1378	0.994551
chr7	143000000	144000000	1000000	7	1379	0.707057
chr7	144000000	145000000	1000000	7	1380	0.833909
chr7	145000000	146000000	1000000	7	1381	0.985756
chr7	146000000	147000000	1000000	7	1382	0.977654
chr7	147000000	148000000	1000000	7	1383	0.98804
chr7	148000000	149000000	1000000	7	1384	0.993386
chr7	149000000	150000000	1000000	7	1385	0.965035
chr7	150000000	151000000	1000000	7	1386	0.908105
chr7	151000000	152000000	1000000	7	1387	0.997878
chr7	152000000	153000000	1000000	7	1388	0.96276
chr7	153000000	154000000	1000000	7	1389	0.95236
chr7	154000000	155000000	1000000	7	1390	0.948649
chr7	155000000	156000000	1000000	7	1391	0.994828
chr7	156000000	157000000	1000000	7	1392	0.991618
chr7	157000000	158000000	1000000	7	1393	0.984652
chr7	158000000	159000000	1000000	7	1394	0.983116
chr7	159000000	159345973	345973	7	1395	0.944341
chr8	1	1000000	999999	8	1396	0.787597
chr8	1000000	2000000	1000000	8	1397	0.963706
chr8	2000000	3000000	1000000	8	1398	0.819085
chr8	3000000	4000000	1000000	8	1399	0.992053
chr8	4000000	5000000	1000000	8	1400	0.995272
chr8	5000000	6000000	1000000	8	1401	0.992519
chr8	6000000	7000000	1000000	8	1402	0.967156
chr8	7000000	8000000	1000000	8	1403	0.334533
chr8	8000000	9000000	1000000	8	1404	0.844108
chr8	9000000	10000000	1000000	8	1405	0.989514
chr8	10000000	11000000	1000000	8	1406	0.992998
chr8	11000000	12000000	1000000	8	1407	0.995331
chr8	12000000	13000000	1000000	8	1408	0.616179
chr8	13000000	14000000	1000000	8	1409	0.994537
chr8	14000000	15000000	1000000	8	1410	0.990023
chr8	15000000	16000000	1000000	8	1411	0.988388
chr8	16000000	17000000	1000000	8	1412	0.986412
chr8	17000000	18000000	1000000	8	1413	0.997533
chr8	18000000	19000000	1000000	8	1414	0.992973
chr8	19000000	20000000	1000000	8	1415	0.995026
chr8	20000000	21000000	1000000	8	1416	0.995262
chr8	21000000	22000000	1000000	8	1417	0.994612
chr8	22000000	23000000	1000000	8	1418	0.998858
chr8	23000000	24000000	1000000	8	1419	0.990823
chr8	24000000	25000000	1000000	8	1420	0.988698
chr8	25000000	26000000	1000000	8	1421	0.988604
chr8	26000000	27000000	1000000	8	1422	0.991629
chr8	27000000	28000000	1000000	8	1423	0.987985
chr8	28000000	29000000	1000000	8	1424	0.992391
chr8	29000000	30000000	1000000	8	1425	0.992987
chr8	30000000	31000000	1000000	8	1426	0.98135
chr8	31000000	32000000	1000000	8	1427	0.986272
chr8	32000000	33000000	1000000	8	1428	0.994039
chr8	33000000	34000000	1000000	8	1429	0.989185
chr8	34000000	35000000	1000000	8	1430	0.990385
chr8	35000000	36000000	1000000	8	1431	0.98744
chr8	36000000	37000000	1000000	8	1432	0.983158
chr8	37000000	38000000	1000000	8	1433	0.994577
chr8	38000000	39000000	1000000	8	1434	0.997576
chr8	39000000	40000000	1000000	8	1435	0.992751
chr8	40000000	41000000	1000000	8	1436	0.985709
chr8	41000000	42000000	1000000	8	1437	0.993113
chr8	42000000	43000000	1000000	8	1438	0.995626
chr8	43000000	44000000	1000000	8	1439	0.924942
chr8	44000000	45000000	1000000	8	1440	0.0630269
chr8	45000000	46000000	1000000	8	1441	0.112016
chr8	46000000	47000000	1000000	8	1442	0.987269
chr8	47000000	48000000	1000000	8	1443	0.977225
chr8	48000000	49000000	1000000	8	1444	0.987358
chr8	49000000	50000000	1000000	8	1445	0.991968
chr8	50000000	51000000	1000000	8	1446	0.987132
chr8	51000000	52000000	1000000	8	1447	0.989889
chr8	52000000	53000000	1000000	8	1448	0.99528
chr8	53000000	54000000	1000000	8	1449	0.983561
chr8	54000000	55000000	1000000	8	1450	0.991327
chr8	55000000	56000000	1000000	8	1451	0.988958
chr8	56000000	57000000	1000000	8	1452	0.986681
chr8	57000000	58000000	1000000	8	1453	0.98502
chr8	58000000	59000000	1000000	8	1454	0.986444
chr8	59000000	60000000	1000000	8	1455	0.983524
chr8	60000000	61000000	1000000	8	1456	0.992005
chr8	61000000	62000000	1000000	8	1457	0.982139
chr8	62000000	63000000	1000000	8	1458	0.991525
chr8	63000000	64000000	1000000	8	1459	0.985033
chr8	64000000	65000000	1000000	8	1460	0.985998
chr8	65000000	66000000	1000000	8	1461	0.989071
chr8	66000000	67000000	1000000	8	1462	0.988706
chr8	67000000	68000000	1000000	8	1463	0.987976
chr8	68000000	69000000	1000000	8	1464	0.982301
chr8	69000000	70000000	1000000	8	1465	0.982057
chr8	70000000	71000000	1000000	8	1466	0.985809
chr8	71000000	72000000	1000000	8	1467	0.985825
chr8	72000000	73000000	1000000	8	1468	0.980473
chr8	73000000	74000000	1000000	8	1469	0.992628
chr8	74000000	75000000	1000000	8	1470	0.979463
chr8	75000000	76000000	1000000	8	1471	0.980454
chr8	76000000	77000000	1000000	8	1472	0.990416
chr8	77000000	78000000	1000000	8	1473	0.985117
chr8	78000000	79000000	1000000	8	1474	0.990976
chr8	79000000	80000000	1000000	8	1475	0.98748
chr8	80000000	81000000	1000000	8	1476	0.989468
chr8	81000000	82000000	1000000	8	1477	0.985585
chr8	82000000	83000000	1000000	8	1478	0.991331
chr8	83000000	84000000	1000000	8	1479	0.98499
chr8	84000000	85000000	1000000	8	1480	0.974107
chr8	85000000	86000000	1000000	8	1481	0.818889
chr8	86000000	87000000	1000000	8	1482	0.991224
chr8	87000000	88000000	1000000	8	1483	0.975495
chr8	88000000	89000000	1000000	8	1484	0.978981
chr8	89000000	90000000	1000000	8	1485	0.975162
chr8	90000000	91000000	1000000	8	1486	0.9916
chr8	91000000	92000000	1000000	8	1487	0.968193
chr8	92000000	93000000	1000000	8	1488	0.990918
chr8	93000000	94000000	1000000	8	1489	0.987412
chr8	94000000	95000000	1000000	8	1490	0.993125
chr8	95000000	96000000	1000000	8	1491	0.980799
chr8	96000000	97000000	1000000	8	1492	0.987977
chr8	97000000	98000000	1000000	8	1493	0.981923
chr8	98000000	99000000	1000000	8	1494	0.975679
chr8	99000000	100000000	1000000	8	1495	0.97895
chr8	100000000	101000000	1000000	8	1496	0.992222
chr8	101000000	102000000	1000000	8	1497	0.987537
chr8	102000000	103000000	1000000	8	1498	0.99088
chr8	103000000	104000000	1000000	8	1499	0.987629
chr8	104000000	105000000	1000000	8	1500	0.986358
chr8	105000000	106000000	1000000	8	1501	0.990604
chr8	106000000	107000000	1000000	8	1502	0.992492
chr8	107000000	108000000	1000000	8	1503	0.987444
chr8	108000000	109000000	1000000	8	1504	0.985922
chr8	109000000	110000000	1000000	8	1505	0.98988
chr8	110000000	111000000	1000000	8	1506	0.988619
chr8	111000000	112000000	1000000	8	1507	0.994309
chr8	112000000	113000000	1000000	8	1508	0.991264
chr8	113000000	114000000	1000000	8	1509	0.983663
chr8	114000000	115000000	1000000	8	1510	0.972601
chr8	115000000	116000000	1000000	8	1511	0.991719
chr8	116000000	117000000	1000000	8	1512	0.993456
chr8	117000000	118000000	1000000	8	1513	0.991402
chr8	118000000	119000000	1000000	8	1514	0.988713
chr8	119000000	120000000	1000000	8	1515	0.979431
chr8	120000000	121000000	1000000	8	1516	0.985192
chr8	121000000	122000000	1000000	8	1517	0.985136
chr8	122000000	123000000	1000000	8	1518	0.987578
chr8	123000000	124000000	1000000	8	1519	0.993507
chr8	124000000	125000000	1000000	8	1520	0.995883
chr8	125000000	126000000	1000000	8	1521	0.989378
chr8	126000000	127000000	1000000	8	1522	0.98205
chr8	127000000	128000000	1000000	8	1523	0.986634
chr8	128000000	129000000	1000000	8	1524	0.972486
chr8	129000000	130000000	1000000	8	1525	0.988248
chr8	130000000	131000000	1000000	8	1526	0.997474
chr8	131000000	132000000	1000000	8	1527	0.976114
chr8	132000000	133000000	1000000	8	1528	0.993822
chr8	133000000	134000000	1000000	8	1529	0.995334
chr8	134000000	135000000	1000000	8	1530	0.98732
chr8	135000000	136000000	1000000	8	1531	0.983773
chr8	136000000	137000000	1000000	8	1532	0.985271
chr8	137000000	138000000	1000000	8	1533	0.988944
chr8	138000000	139000000	1000000	8	1534	0.98653
chr8	139000000	140000000	1000000	8	1535	0.996009
chr8	140000000	141000000	1000000	8	1536	0.992792
chr8	141000000	142000000	1000000	8	1537	0.99224
chr8	142000000	143000000	1000000	8	1538	0.992311
chr8	143000000	144000000	1000000	8	1539	0.985963
chr8	144000000	145000000	1000000	8	1540	0.990339
chr8	145000000	145138636	138636	8	1541	0.553456
chr9	1	1000000	999999	9	1542	0.88352
chr9	1000000	2000000	1000000	9	1543	0.980287
chr9	2000000	3000000	1000000	9	1544	0.995887
chr9	3000000	4000000	1000000	9	1545	0.991431
chr9	4000000	5000000	1000000	9	1546	0.986682
chr9	5000000	6000000	1000000	9	1547	0.981556
chr9	6000000	7000000	1000000	9	1548	0.983034
chr9	7000000	8000000	1000000	9	1549	0.993643
chr9	8000000	9000000	1000000	9	1550	0.991814
chr9	9000000	10000000	1000000	9	1551	0.989614
chr9	10000000	11000000	1000000	9	1552	0.984248
chr9	11000000	12000000	1000000	9	1553	0.988816
chr9	12000000	13000000	1000000	9	1554	0.987922
chr9	13000000	14000000	1000000	9	1555	0.988965
chr9	14000000	15000000	1000000	9	1556	0.990795
chr9	15000000	16000000	1000000	9	1557	0.982569
chr9	16000000	17000000	1000000	9	1558	0.993801
chr9	17000000	18000000	1000000	9	1559	0.977305
chr9	18000000	19000000	1000000	9	1560	0.98527
chr9	19000000	20000000	1000000	9	1561	0.983628
chr9	20000000	21000000	1000000	9	1562	0.984986
chr9	21000000	22000000	1000000	9	1563	0.981336
chr9	22000000	23000000	1000000	9	1564	0.98113
chr9	23000000	24000000	1000000	9	1565	0.992142
chr9	24000000	25000000	1000000	9	1566	0.982108
chr9	25000000	26000000	1000000	9	1567	0.989693
chr9	26000000	27000000	1000000	9	1568	0.989808
chr9	27000000	28000000	1000000	9	1569	0.992579
chr9	28000000	29000000	1000000	9	1570	0.978778
chr9	29000000	30000000	1000000	9	1571	0.991766
chr9	30000000	31000000	1000000	9	1572	0.984324
chr9	31000000	32000000	1000000	9	1573	0.982555
chr9	32000000	33000000	1000000	9	1574	0.979204
chr9	33000000	34000000	1000000	9	1575	0.977712
chr9	34000000	35000000	1000000	9	1576	0.980334
chr9	35000000	36000000	1000000	9	1577	0.992248
chr9	36000000	37000000	1000000	9	1578	0.995784
chr9	37000000	38000000	1000000	9	1579	0.99555
chr9	38000000	39000000	1000000	9	1580	0.828649
chr9	39000000	40000000	1000000	9	1581	0.284238
chr9	40000000	41000000	1000000	9	1582	0.284032
chr9	41000000	42000000	1000000	9	1583	0.368756
chr9	42000000	43000000	1000000	9	1584	0.567128
chr9	43000000	44000000	1000000	9	1585	0.333406
chr9	44000000	45000000	1000000	9	1586	0.137479
chr9	45000000	46000000	1000000	9	1587	0.0833059
chr9	46000000	47000000	1000000	9	1588	0
chr9	47000000	48000000	1000000	9	1589	0
chr9	48000000	49000000	1000000	9	1590	0
chr9	49000000	50000000	1000000	9	1591	0
chr9	50000000	51000000	1000000	9	1592	0
chr9	51000000	52000000	1000000	9	1593	0
chr9	52000000	53000000	1000000	9	1594	0
chr9	53000000	54000000	1000000	9	1595	0
chr9	54000000	55000000	1000000	9	1596	0
chr9	55000000	56000000	1000000	9	1597	0
chr9	56000000	57000000	1000000	9	1598	0
chr9	57000000	58000000	1000000	9	1599	0
chr9	58000000	59000000	1000000	9	1600	0
chr9	59000000	60000000	1000000	9	1601	0
chr9	60000000	61000000	1000000	9	1602	0.0880642
chr9	61000000	62000000	1000000	9	1603	0.233536
chr9	62000000	63000000	1000000	9	1604	0.139167
chr9	63000000	64000000	1000000	9	1605	0.333565
chr9	64000000	65000000	1000000	9	1606	0.306472
chr9	65000000	66000000	1000000	9	1607	0.253168
chr9	66000000	67000000	1000000	9	1608	0.1969
chr9	67000000	68000000	1000000	9	1609	0.175034
chr9	68000000	69000000	1000000	9	1610	0.664213
chr9	69000000	70000000	1000000	9	1611	0.975308
chr9	70000000	71000000	1000000	9	1612	0.955379
chr9	71000000	72000000	1000000	9	1613	0.993706
chr9	72000000	73000000	1000000	9	1614	0.992764
chr9	73000000	74000000	1000000	9	1615	0.993334
chr9	74000000	75000000	1000000	9	1616	0.989428
chr9	75000000	76000000	1000000	9	1617	0.988807
chr9	76000000	77000000	1000000	9	1618	0.987671
chr9	77000000	78000000	1000000	9	1619	0.990171
chr9	78000000	79000000	1000000	9	1620	0.988824
chr9	79000000	80000000	1000000	9	1621	0.979395
chr9	80000000	81000000	1000000	9	1622	0.979941
chr9	81000000	82000000	1000000	9	1623	0.96044
chr9	82000000	83000000	1000000	9	1624	0.987524
chr9	83000000	84000000	1000000	9	1625	0.971649
chr9	84000000	85000000	1000000	9	1626	0.99582
chr9	85000000	86000000	1000000	9	1627	0.97423
chr9	86000000	87000000	1000000	9	1628	0.984654
chr9	87000000	88000000	1000000	9	1629	0.974892
chr9	88000000	89000000	1000000	9	1630	0.97688
chr9	89000000	90000000	1000000	9	1631	0.994898
chr9	90000000	91000000	1000000	9	1632	0.983825
chr9	91000000	92000000	1000000	9	1633	0.992361
chr9	92000000	93000000	1000000	9	1634	0.97594
chr9	93000000	94000000	1000000	9	1635	0.994125
chr9	94000000	95000000	1000000	9	1636	0.931692
chr9	95000000	96000000	1000000	9	1637	0.99033
chr9	96000000	97000000	1000000	9	1638	0.951025
chr9	97000000	98000000	1000000	9	1639	0.970629
chr9	98000000	99000000	1000000	9	1640	0.992951
chr9	99000000	100000000	1000000	9	1641	0.989445
chr9	100000000	101000000	1000000	9	1642	0.980637
chr9	101000000	102000000	1000000	9	1643	0.985338
chr9	102000000	103000000	1000000	9	1644	0.982068
chr9	103000000	104000000	1000000	9	1645	0.981868
chr9	104000000	105000000	1000000	9	1646	0.99151
chr9	105000000	106000000	1000000	9	1647	0.979579
chr9	106000000	107000000	1000000	9	1648	0.98641
chr9	107000000	108000000	1000000	9	1649	0.992537
chr9	108000000	109000000	1000000	9	1650	0.98779
chr9	109000000	110000000	1000000	9	1651	0.996346
